Wall time,Step,Value
1713109973.950031,0,0.00039999998989515007
1713112556.3599184,1,0.0003979798057116568
1713114923.7414756,2,0.0003959595924243331
1713117337.9226582,3,0.00039393940824083984
1713119772.2450838,4,0.0003919191949535161
1713121791.6234355,5,0.0003898989816661924
1713124041.9508917,6,0.00038787879748269916
1713126212.043364,7,0.00038585858419537544
1713128078.8319798,8,0.00038383837090805173
1713130009.1098037,9,0.00038181818672455847
1713131932.1862032,10,0.00037979797343723476
1713134043.027629,11,0.0003777777892537415
1713135686.0226958,12,0.0003757575759664178
1713137563.787614,13,0.0003737373626790941
1713141275.769512,14,0.0003717171784956008
1713143102.0345035,15,0.0003696969652082771
1713145621.5102654,16,0.00036767678102478385
1713147744.9056938,17,0.00036565656773746014
1713149893.0348206,18,0.0003636363544501364
1713151853.98452,19,0.00036161617026664317
1713153602.908577,20,0.00035959595697931945
1713155395.5250578,21,0.00035757574369199574
1713157138.8600745,22,0.0003555555595085025
1713158832.7139695,23,0.00035353534622117877
1713160623.7327144,24,0.0003515151620376855
1713162526.436653,25,0.0003494949487503618
1713164202.5383644,26,0.0003474747354630381
1713166089.192966,27,0.00034545455127954483
1713167940.3576999,28,0.0003434343379922211
1713169668.1818385,29,0.00034141415380872786
1713171443.9787796,30,0.00033939394052140415
1713173248.7942057,31,0.00033737372723408043
1713175004.4327404,32,0.0003353535430505872
1713176932.8552752,33,0.00033333332976326346
1713180081.4053576,34,0.0003313131455797702
1713184988.1328,35,0.0003292929322924465
1713189057.2760363,36,0.0003272727190051228
1713192803.27314,37,0.0003252525348216295
1713195656.3932207,38,0.0003232323215343058
1713197609.7250564,39,0.0003212121082469821
1713199949.4756913,40,0.00031919192406348884
1713202290.70722,41,0.00031717171077616513
1713204604.309712,42,0.00031515152659267187
1713206814.9644637,43,0.00031313131330534816
1713208452.9053795,44,0.00031111110001802444
1713210342.978423,45,0.0003090909158345312
1713212888.1199832,46,0.0003070707025472075
1713214596.0543425,47,0.0003050505183637142
1713216546.9880311,48,0.0003030303050763905
1713218385.4486942,49,0.0003010100917890668
1713220357.6407585,50,0.00029898990760557353
1713222130.2439656,51,0.0002969696943182498
1713224475.449165,52,0.0002949494810309261
1713493941.9708502,53,0.00029292929684743285
1713501329.1854239,54,0.00029090908356010914
1713503830.324681,55,0.0002888888993766159
1713506181.676463,56,0.00028686868608929217
1713508860.5906265,57,0.00028484847280196846
1713510887.2945187,58,0.0002828282886184752
1713515394.533588,59,0.0002808080753311515
1713519034.675793,60,0.00027878789114765823
1713521952.1773012,61,0.0002767676778603345
1713791653.1410844,62,0.0002747474645730108
1713795808.6884973,63,0.00027272728038951755
1713796954.2500823,64,0.00027070706710219383
1713797882.3793461,65,0.0002686868829187006
1713798736.3977454,66,0.00026666666963137686
1713799567.5226598,67,0.00026464645634405315
1713800407.453786,68,0.0002626262721605599
1713801237.4223316,69,0.0002606060588732362
1713802062.230455,70,0.00025858584558591247
1713802885.2980044,71,0.0002565656614024192
1713803709.769928,72,0.0002545454481150955
1713804533.358212,73,0.00025252526393160224
1713805548.0668933,74,0.0002505050506442785
1713807218.4229844,75,0.0002484848373569548
1713808532.8376272,76,0.00024646465317346156
1713810224.6847904,77,0.00024444443988613784
1713811343.7772396,78,0.00024242424115072936
1713812156.180039,79,0.00024040404241532087
1713813862.0098565,80,0.0002383838436799124
1713815417.8792565,81,0.00023636363039258868
1713816296.3154838,82,0.0002343434316571802
1713818061.8785248,83,0.0002323232329217717
1713819558.9032123,84,0.00023030303418636322
1713820396.6167834,85,0.00022828283545095474
1713821267.878914,86,0.00022626262216363102
1713822453.9405298,87,0.00022424242342822254
1713824395.3063936,88,0.00022222222469281405
1713825212.7136877,89,0.00022020202595740557
1713826679.351265,90,0.00021818181267008185
1713828327.8177364,91,0.00021616161393467337
1713829146.0677786,92,0.00021414141519926488
1713830736.7155972,93,0.0002121212164638564
1713832219.5231428,94,0.00021010100317653269
1713833038.0280678,95,0.0002080808044411242
1713834631.0291383,96,0.00020606060570571572
1713836081.7091389,97,0.00020404040697030723
1713836897.4913657,98,0.00020202020823489875
1713838469.614114,99,0.00019999999494757503
